comment_id,post_id,post_author_id,user_id,username,parent_comment_id,created_at,period,commenter_cluster,post_author_cluster,same_cluster_as_post_author,text
c0003147,p001151,u0306,u0179,Free0179,c0003145,2026-03-12 10:33:28,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about government overreach connects directly to open internet.
c0003148,p001151,u0306,u0229,OpenNet0229,,2026-03-12 01:17:28,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that government overreach and speech rights are central here.
c0003149,p001151,u0306,u0042,Free0042,c0003148,2026-03-12 03:07:28,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about free speech and online freedom.
c0003150,p001151,u0306,u0035,Liberty0035,,2026-03-11 13:46:28,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about regulation risk and individual liberty.
c0003151,p001152,u0302,u0160,Civil0160,,2026-01-27 03:15:15,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about data collection connects directly to surveillance risk.
c0003152,p001152,u0302,u0094,Policy0094,c0003151,2026-01-27 09:56:15,before_policy,C4_neutral_news,C3_privacy_skeptics,0,"There is another side to this, especially around news report."
c0003153,p001153,u0220,u0326,Free0326,,2026-03-27 17:29:18,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that open internet and individual liberty are central here.
c0003154,p001153,u0220,u0075,Free0075,,2026-03-27 16:03:18,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and censorship.
c0003155,p001153,u0220,u0041,Resist0041,,2026-03-28 03:36:18,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about regulation risk connects directly to free speech.
c0003156,p001153,u0220,u0305,Resist0305,c0003153,2026-03-28 10:27:18,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that bad policy and censorship are central here.
c0003157,p001153,u0220,u0144,Speech0144,,2026-03-28 13:43:18,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about surveillance and online freedom.
c0003158,p001153,u0220,u0177,OpenNet0177,,2026-03-27 20:58:18,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that individual liberty and free speech are central here.
c0003159,p001154,u0358,u0091,Account0091,,2026-02-03 08:11:34,before_policy,C1_pro_policy,C2_anti_policy,0,"There is another side to this, especially around protect users."
c0003160,p001154,u0358,u0300,Resist0300,c0003159,2026-02-03 08:30:34,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to surveillance.
c0003161,p001154,u0358,u0119,Resist0119,,2026-02-03 22:07:34,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and regulation risk.
c0003162,p001154,u0358,u0195,User0195,,2026-02-03 13:53:34,before_policy,C5_general_public,C2_anti_policy,0,"There is another side to this, especially around question."
c0003163,p001155,u0255,u0066,Curious0066,,2026-04-15 18:46:34,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about wait and see and question.
c0003164,p001155,u0255,u0115,Free0115,c0003163,2026-04-15 15:25:34,after_policy,C2_anti_policy,C5_general_public,0,"You are missing the concern about platform control, especially after the law passed."
c0003165,p001155,u0255,u0214,Social0214,c0003163,2026-04-15 14:44:34,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about work and friends.
c0003166,p001155,u0255,u0335,Curious0335,,2026-04-15 16:49:34,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about personal experience and not sure.
c0003167,p001156,u0008,u0171,Reform0171,,2026-01-04 21:55:11,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that public safety and accountability are central here.
c0003168,p001156,u0008,u0187,Account0187,c0003167,2026-01-04 01:44:11,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and accountability.
c0003169,p001156,u0008,u0311,News0311,c0003168,2026-01-04 13:55:11,before_policy,C4_neutral_news,C1_pro_policy,0,I am not convinced because statement and news report are still unresolved.
c0003170,p001157,u0120,u0309,Rights0309,,2026-03-29 06:03:48,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that data rights and data collection are central here.
c0003171,p001157,u0120,u0273,Rights0273,c0003170,2026-03-28 16:33:48,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about privacy connects directly to user consent.
c0003172,p001157,u0120,u0245,Everyday0245,c0003171,2026-03-28 10:28:48,after_policy,C5_general_public,C3_privacy_skeptics,0,This is exactly why the debate is polarized around friends.
c0003173,p001159,u0357,u0083,Cipher0083,,2026-01-13 12:07:00,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about rights protection and surveillance risk.
c0003174,p001159,u0357,u0255,Curious0255,c0003173,2026-01-13 22:12:00,before_policy,C5_general_public,C3_privacy_skeptics,0,I am not convinced because friends and online debate are still unresolved.
c0003175,p001160,u0325,u0219,Liberty0219,,2026-04-24 13:59:49,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to online freedom.
c0003176,p001160,u0325,u0196,Speech0196,c0003175,2026-04-23 20:46:49,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about regulation risk connects directly to online freedom.
c0003177,p001160,u0325,u0119,Resist0119,,2026-04-24 08:24:49,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about speech rights and government overreach.
c0003178,p001160,u0325,u0076,Free0076,c0003176,2026-04-24 04:10:49,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about open internet and regulation risk.
c0003179,p001161,u0062,u0132,Social0132,,2026-03-26 07:53:35,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about online debate and social media.
c0003180,p001163,u0256,u0118,Resist0118,,2026-04-17 08:57:58,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about censorship connects directly to free speech.
c0003181,p001163,u0256,u0202,Account0202,,2026-04-17 01:50:58,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about community trust, especially after the law passed."
c0003182,p001163,u0256,u0313,Speech0313,c0003181,2026-04-17 12:54:58,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about regulation risk and individual liberty.
c0003183,p001163,u0256,u0246,Speech0246,,2026-04-17 23:06:58,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that open internet and regulation risk are central here.
c0003184,p001163,u0256,u0216,Free0216,c0003181,2026-04-17 15:31:58,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and bad policy.
c0003185,p001163,u0256,u0044,OpenNet0044,c0003182,2026-04-17 21:10:58,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that regulation risk and censorship are central here.
c0003186,p001164,u0313,u0264,Account0264,,2026-04-20 05:09:16,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about reform, especially after the law passed."
c0003187,p001164,u0313,u0118,Resist0118,,2026-04-19 20:37:16,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about surveillance and free speech.
c0003188,p001164,u0313,u0339,News0339,,2026-04-19 18:24:16,after_policy,C4_neutral_news,C2_anti_policy,0,"You are missing the concern about committee, especially after the law passed."
c0003189,p001164,u0313,u0328,Brief0328,,2026-04-20 00:37:16,after_policy,C4_neutral_news,C2_anti_policy,0,This is exactly why the debate is polarized around public hearing.
c0003190,p001165,u0330,u0030,Safety0030,,2026-03-17 15:02:32,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about digital integrity and verified sources.
c0003191,p001165,u0330,u0266,Analyst0266,,2026-03-16 21:35:32,after_policy,C4_neutral_news,C1_pro_policy,0,This is exactly why the debate is polarized around legal text.
c0003192,p001166,u0014,u0305,Resist0305,,2026-02-05 07:10:15,before_policy,C2_anti_policy,C5_general_public,0,"There is another side to this, especially around speech rights."
c0003193,p001166,u0014,u0332,Mixed0332,c0003192,2026-02-04 22:58:15,before_policy,C5_general_public,C5_general_public,1,Exactly. The point about friends connects directly to confused.
c0003194,p001166,u0014,u0259,Analyst0259,,2026-02-05 00:39:15,before_policy,C4_neutral_news,C5_general_public,0,"There is another side to this, especially around statement."
c0003195,p001166,u0014,u0299,Data0299,c0003193,2026-02-05 08:28:15,before_policy,C3_privacy_skeptics,C5_general_public,0,I am not convinced because privacy safeguards and surveillance risk are still unresolved.
c0003196,p001169,u0102,u0265,Account0265,,2026-03-12 17:41:45,after_policy,C1_pro_policy,C5_general_public,0,This is exactly why the debate is polarized around reform.
c0003197,p001169,u0102,u0062,User0062,,2026-03-12 15:19:45,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about work connects directly to online debate.
c0003198,p001169,u0102,u0111,Curious0111,,2026-03-12 11:15:45,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about question connects directly to online debate.
c0003199,p001169,u0102,u0214,Social0214,c0003198,2026-03-13 05:31:45,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about confused connects directly to mixed feelings.
c0003200,p001169,u0102,u0172,Curious0172,c0003198,2026-03-12 12:11:45,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about not sure connects directly to confused.
c0003201,p001170,u0335,u0231,Free0231,,2026-04-05 23:38:18,after_policy,C2_anti_policy,C5_general_public,0,"You are missing the concern about regulation risk, especially after the law passed."
c0003202,p001170,u0335,u0195,User0195,c0003201,2026-04-05 21:52:18,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about online debate and friends.
c0003203,p001170,u0335,u0172,Curious0172,,2026-04-06 11:42:18,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about online debate and daily life.
c0003204,p001170,u0335,u0162,Curious0162,c0003202,2026-04-06 09:19:18,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about social media and not sure.
c0003205,p001170,u0335,u0233,Rights0233,,2026-04-06 14:30:18,after_policy,C3_privacy_skeptics,C5_general_public,0,"You are missing the concern about civil liberties, especially after the law passed."
c0003206,p001170,u0335,u0038,Update0038,,2026-04-06 16:40:18,after_policy,C4_neutral_news,C5_general_public,0,This is exactly why the debate is polarized around analysis.
c0003207,p001171,u0212,u0308,Cipher0308,,2026-03-21 20:51:39,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about rights protection connects directly to personal data.
c0003208,p001171,u0212,u0083,Cipher0083,,2026-03-22 04:59:39,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about oversight gap and rights protection.
c0003209,p001171,u0212,u0326,Free0326,c0003208,2026-03-21 22:55:39,after_policy,C2_anti_policy,C3_privacy_skeptics,0,This is exactly why the debate is polarized around free speech.
c0003210,p001171,u0212,u0005,Data0005,,2026-03-21 19:13:39,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about user consent and encryption.
c0003211,p001172,u0322,u0066,Curious0066,,2026-01-09 10:39:41,before_policy,C5_general_public,C1_pro_policy,0,I am not convinced because social media and confused are still unresolved.
c0003212,p001172,u0322,u0096,Safety0096,,2026-01-10 02:42:41,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about transparency and platform responsibility.
c0003213,p001173,u0177,u0220,OpenNet0220,,2026-04-17 08:18:06,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about privacy invasion connects directly to individual liberty.
c0003214,p001173,u0177,u0224,Free0224,c0003213,2026-04-17 12:17:06,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about censorship connects directly to platform control.
c0003215,p001174,u0358,u0244,Analyst0244,,2026-01-13 21:35:05,before_policy,C4_neutral_news,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0003216,p001174,u0358,u0086,Update0086,,2026-01-14 15:55:05,before_policy,C4_neutral_news,C2_anti_policy,0,"There is another side to this, especially around public hearing."
c0003217,p001174,u0358,u0144,Speech0144,,2026-01-14 11:58:05,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about surveillance and individual liberty.
c0003218,p001175,u0009,u0250,Trust0250,,2026-04-12 02:07:43,after_policy,C1_pro_policy,C2_anti_policy,0,This is exactly why the debate is polarized around policy works.
c0003219,p001176,u0075,u0194,Policy0194,,2026-04-21 21:01:25,after_policy,C4_neutral_news,C2_anti_policy,0,"You are missing the concern about public response, especially after the law passed."
c0003220,p001176,u0075,u0126,Resist0126,,2026-04-21 21:13:25,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that privacy invasion and individual liberty are central here.
c0003221,p001177,u0217,u0240,Update0240,,2026-04-27 22:42:41,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that timeline and legal text are central here.
c0003222,p001177,u0217,u0241,Analyst0241,,2026-04-27 16:57:41,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about public hearing connects directly to policy update.
c0003223,p001177,u0217,u0008,Civic0008,c0003222,2026-04-27 18:32:41,after_policy,C1_pro_policy,C4_neutral_news,0,I disagree; this ignores oversight and exaggerates policy works.
c0003224,p001177,u0217,u0241,Analyst0241,,2026-04-28 01:19:41,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that statement and public response are central here.
c0003225,p001177,u0217,u0007,Update0007,,2026-04-27 21:36:41,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that public hearing and news report are central here.
c0003226,p001178,u0215,u0130,Liberty0130,,2026-03-02 20:11:58,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and open internet are central here.
c0003227,p001178,u0215,u0257,OpenNet0257,,2026-03-03 09:50:58,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about regulation risk connects directly to speech rights.
c0003228,p001178,u0215,u0075,Free0075,,2026-03-03 07:10:58,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and bad policy are central here.
c0003229,p001179,u0344,u0156,Account0156,,2026-02-14 09:10:25,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about reform and transparency.
c0003230,p001179,u0344,u0253,Rights0253,,2026-02-14 01:18:25,before_policy,C3_privacy_skeptics,C1_pro_policy,0,"There is another side to this, especially around surveillance risk."
c0003231,p001180,u0210,u0225,Account0225,,2026-03-11 19:46:07,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about protect users connects directly to platform responsibility.
c0003232,p001180,u0210,u0219,Liberty0219,,2026-03-12 18:43:07,after_policy,C2_anti_policy,C1_pro_policy,0,I disagree; this ignores free speech and exaggerates platform control.
c0003233,p001180,u0210,u0121,Reform0121,,2026-03-12 10:07:07,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about oversight connects directly to accountability.
c0003234,p001180,u0210,u0072,Civic0072,,2026-03-12 15:39:07,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about public safety and digital integrity.
c0003235,p001180,u0210,u0291,Trust0291,,2026-03-11 20:08:07,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about misinformation and platform responsibility.
c0003236,p001181,u0214,u0245,Everyday0245,,2026-03-02 16:00:54,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about social media connects directly to public opinion.
c0003237,p001182,u0263,u0349,User0349,,2026-03-25 04:12:27,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about confused and public opinion.
c0003238,p001183,u0254,u0114,Account0114,,2026-04-18 22:01:05,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about policy works connects directly to public safety.
c0003239,p001183,u0254,u0110,Trust0110,,2026-04-19 03:14:05,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about oversight and public safety.
c0003240,p001183,u0254,u0218,Safety0218,,2026-04-18 12:59:05,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about digital integrity and accountability.
c0003241,p001183,u0254,u0359,Analyst0359,,2026-04-18 10:28:05,after_policy,C4_neutral_news,C1_pro_policy,0,"You are missing the concern about public response, especially after the law passed."
c0003242,p001183,u0254,u0169,Reform0169,c0003240,2026-04-19 01:02:05,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that public safety and policy works are central here.
c0003243,p001183,u0254,u0007,Update0007,,2026-04-19 04:06:05,after_policy,C4_neutral_news,C1_pro_policy,0,"You are missing the concern about statement, especially after the law passed."
c0003244,p001184,u0068,u0026,Social0026,,2026-04-02 17:26:00,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about work and personal experience.
c0003245,p001184,u0068,u0332,Mixed0332,,2026-04-03 03:58:00,after_policy,C5_general_public,C5_general_public,1,I agree that online debate and wait and see are central here.
c0003246,p001184,u0068,u0334,Resist0334,c0003245,2026-04-02 11:02:00,after_policy,C2_anti_policy,C5_general_public,0,This is exactly why the debate is polarized around privacy invasion.
c0003247,p001184,u0068,u0335,Curious0335,,2026-04-03 03:56:00,after_policy,C5_general_public,C5_general_public,1,I agree that confused and wait and see are central here.
c0003248,p001184,u0068,u0290,Social0290,c0003246,2026-04-02 13:32:00,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about personal experience and not sure.
c0003249,p001184,u0068,u0172,Curious0172,,2026-04-02 22:11:00,after_policy,C5_general_public,C5_general_public,1,I agree that personal experience and wait and see are central here.
c0003250,p001185,u0231,u0307,Reform0307,,2026-01-17 10:10:14,before_policy,C1_pro_policy,C2_anti_policy,0,I am not convinced because oversight and reform are still unresolved.
c0003251,p001185,u0231,u0145,OpenNet0145,,2026-01-17 03:47:14,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about censorship and platform control.
c0003252,p001185,u0231,u0346,Speech0346,,2026-01-17 22:11:14,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about free speech connects directly to individual liberty.
c0003253,p001185,u0231,u0227,Liberty0227,,2026-01-17 19:55:14,before_policy,C2_anti_policy,C2_anti_policy,1,I agree that regulation risk and government overreach are central here.
c0003254,p001186,u0312,u0088,Everyday0088,,2026-01-14 03:58:01,before_policy,C5_general_public,C4_neutral_news,0,"There is another side to this, especially around mixed feelings."
c0003255,p001186,u0312,u0214,Social0214,c0003254,2026-01-14 14:26:01,before_policy,C5_general_public,C4_neutral_news,0,"There is another side to this, especially around mixed feelings."
c0003256,p001187,u0115,u0246,Speech0246,,2026-03-28 10:52:31,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that individual liberty and censorship are central here.
c0003257,p001189,u0178,u0040,Liberty0040,,2026-01-12 05:03:33,before_policy,C2_anti_policy,C1_pro_policy,0,I am not convinced because censorship and regulation risk are still unresolved.
c0003258,p001189,u0178,u0166,Safety0166,,2026-01-11 09:17:33,before_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about oversight connects directly to digital integrity.
c0003259,p001189,u0178,u0074,Analyst0074,c0003258,2026-01-11 14:43:33,before_policy,C4_neutral_news,C1_pro_policy,0,I am not convinced because committee and policy update are still unresolved.
c0003260,p001190,u0172,u0328,Brief0328,,2026-01-15 03:38:53,before_policy,C4_neutral_news,C5_general_public,0,The debate before the vote is more complicated than that.
c0003261,p001190,u0172,u0289,Brief0289,,2026-01-14 12:42:53,before_policy,C4_neutral_news,C5_general_public,0,I am not convinced because vote results and news report are still unresolved.
c0003262,p001191,u0060,u0021,Free0021,,2026-03-02 07:47:32,policy_day,C2_anti_policy,C1_pro_policy,0,"There is another side to this, especially around speech rights."
c0003263,p001191,u0060,u0017,Privacy0017,c0003262,2026-03-01 19:55:32,policy_day,C3_privacy_skeptics,C1_pro_policy,0,"There is another side to this, especially around surveillance risk."
c0003264,p001191,u0060,u0136,OpenNet0136,c0003262,2026-03-02 10:39:32,policy_day,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0003265,p001191,u0060,u0058,Trust0058,,2026-03-01 21:08:32,policy_day,C1_pro_policy,C1_pro_policy,1,Exactly. The point about digital integrity connects directly to public safety.
c0003266,p001191,u0060,u0191,Reform0191,c0003263,2026-03-01 22:19:32,policy_day,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and community trust.
c0003267,p001191,u0060,u0016,Reform0016,,2026-03-02 10:42:32,policy_day,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and transparency.
c0003268,p001192,u0164,u0294,News0294,,2026-01-17 21:29:23,before_policy,C4_neutral_news,C2_anti_policy,0,"There is another side to this, especially around statement."
c0003269,p001192,u0164,u0015,OpenNet0015,,2026-01-17 21:41:23,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to individual liberty.
c0003270,p001192,u0164,u0016,Reform0016,,2026-01-18 12:21:23,before_policy,C1_pro_policy,C2_anti_policy,0,I am not convinced because verified sources and policy works are still unresolved.
c0003271,p001192,u0164,u0229,OpenNet0229,,2026-01-18 03:56:23,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about government overreach connects directly to individual liberty.
c0003272,p001193,u0351,u0130,Liberty0130,,2026-03-02 10:33:10,policy_day,C2_anti_policy,C2_anti_policy,1,I agree that censorship and individual liberty are central here.
c0003273,p001193,u0351,u0208,OpenNet0208,,2026-03-02 00:29:10,policy_day,C2_anti_policy,C2_anti_policy,1,I agree that individual liberty and speech rights are central here.
c0003274,p001193,u0351,u0196,Speech0196,,2026-03-02 08:16:10,policy_day,C2_anti_policy,C2_anti_policy,1,Exactly. The point about bad policy connects directly to platform control.
c0003275,p001194,u0058,u0323,Safety0323,,2026-04-09 14:24:45,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about accountability connects directly to protect users.
c0003276,p001194,u0058,u0023,Account0023,c0003275,2026-04-10 02:59:45,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that verified sources and public safety are central here.
c0003277,p001194,u0058,u0072,Civic0072,,2026-04-09 20:25:45,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that accountability and verified sources are central here.
c0003278,p001195,u0292,u0317,Curious0317,,2026-01-03 02:10:16,before_policy,C5_general_public,C5_general_public,1,This matches what I have seen about daily life and not sure.
c0003279,p001195,u0292,u0245,Everyday0245,,2026-01-03 09:07:16,before_policy,C5_general_public,C5_general_public,1,Exactly. The point about not sure connects directly to friends.
c0003280,p001195,u0292,u0111,Curious0111,,2026-01-02 16:39:16,before_policy,C5_general_public,C5_general_public,1,This matches what I have seen about work and social media.
c0003281,p001197,u0189,u0173,Curious0173,,2026-04-10 22:43:37,after_policy,C5_general_public,C5_general_public,1,I agree that social media and personal experience are central here.
c0003282,p001197,u0189,u0184,Social0184,,2026-04-10 12:00:37,after_policy,C5_general_public,C5_general_public,1,I agree that not sure and question are central here.
c0003283,p001197,u0189,u0209,Mixed0209,,2026-04-10 11:37:37,after_policy,C5_general_public,C5_general_public,1,I agree that social media and friends are central here.
c0003284,p001197,u0189,u0349,User0349,c0003283,2026-04-10 21:11:37,after_policy,C5_general_public,C5_general_public,1,I agree that work and friends are central here.
c0003285,p001197,u0189,u0135,Reform0135,,2026-04-10 06:58:37,after_policy,C1_pro_policy,C5_general_public,0,"You are missing the concern about verified sources, especially after the law passed."
c0003286,p001198,u0044,u0021,Free0021,,2026-01-03 07:07:02,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about individual liberty and bad policy.
c0003287,p001199,u0007,u0245,Everyday0245,,2026-03-13 07:34:33,after_policy,C5_general_public,C4_neutral_news,0,This is exactly why the debate is polarized around personal experience.
c0003288,p001199,u0007,u0339,News0339,,2026-03-13 15:19:33,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that timeline and policy update are central here.
c0003289,p001200,u0253,u0006,Civil0006,,2026-02-07 21:10:15,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about encryption connects directly to legal ambiguity.
c0003290,p001201,u0342,u0127,Everyday0127,,2026-03-12 06:32:50,after_policy,C5_general_public,C1_pro_policy,0,I disagree; this ignores friends and exaggerates social media.
c0003291,p001202,u0031,u0211,Rights0211,,2026-03-28 15:56:44,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about user consent and surveillance risk.
c0003292,p001202,u0031,u0354,Cipher0354,,2026-03-28 19:35:44,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about personal data and data collection.
c0003293,p001203,u0024,u0030,Safety0030,,2026-04-04 11:24:59,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about platform responsibility and oversight.
c0003294,p001203,u0024,u0149,Trust0149,c0003293,2026-04-04 12:48:59,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that protect users and policy works are central here.
c0003295,p001203,u0024,u0281,Trust0281,,2026-04-03 20:30:59,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about digital integrity and transparency.
c0003296,p001203,u0024,u0342,Safety0342,,2026-04-03 21:19:59,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about public safety and verified sources.
c0003297,p001203,u0024,u0166,Safety0166,,2026-04-03 19:25:59,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about digital integrity connects directly to transparency.
c0003298,p001203,u0024,u0122,Reform0122,,2026-04-03 20:01:59,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about accountability connects directly to platform responsibility.
c0003299,p001204,u0141,u0052,Update0052,,2026-02-22 16:07:40,before_policy,C4_neutral_news,C1_pro_policy,0,"There is another side to this, especially around news report."
c0003300,p001205,u0096,u0314,Trust0314,,2026-04-17 11:28:14,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about digital integrity and verified sources.
c0003301,p001205,u0096,u0059,Civic0059,,2026-04-17 06:12:14,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about accountability connects directly to protect users.
c0003302,p001205,u0096,u0259,Analyst0259,c0003300,2026-04-17 03:40:14,after_policy,C4_neutral_news,C1_pro_policy,0,This is exactly why the debate is polarized around lawmakers.
c0003303,p001205,u0096,u0113,Liberty0113,c0003302,2026-04-17 00:07:14,after_policy,C2_anti_policy,C1_pro_policy,0,This is exactly why the debate is polarized around platform control.
c0003304,p001206,u0201,u0288,User0288,,2026-03-01 01:03:27,before_policy,C5_general_public,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0003305,p001207,u0028,u0260,Mixed0260,,2026-01-05 05:31:05,before_policy,C5_general_public,C1_pro_policy,0,"There is another side to this, especially around online debate."
c0003306,p001207,u0028,u0293,Reform0293,c0003305,2026-01-05 07:29:05,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and public safety.
c0003307,p001207,u0028,u0152,Safety0152,c0003305,2026-01-05 17:52:05,before_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about transparency connects directly to digital integrity.
c0003308,p001207,u0028,u0170,News0170,,2026-01-05 13:57:05,before_policy,C4_neutral_news,C1_pro_policy,0,I am not convinced because implementation and legal text are still unresolved.
c0003309,p001208,u0044,u0151,Free0151,,2026-03-21 08:56:05,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about bad policy and open internet.
c0003310,p001208,u0044,u0303,Free0303,c0003309,2026-03-21 20:32:05,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about surveillance connects directly to online freedom.
c0003311,p001208,u0044,u0215,OpenNet0215,,2026-03-21 22:35:05,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and online freedom.
c0003312,p001208,u0044,u0201,Liberty0201,,2026-03-22 01:36:05,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that government overreach and regulation risk are central here.
c0003313,p001209,u0111,u0213,Policy0213,,2026-04-26 13:17:22,after_policy,C4_neutral_news,C5_general_public,0,"You are missing the concern about news report, especially after the law passed."
c0003314,p001209,u0111,u0088,Everyday0088,,2026-04-26 04:43:22,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about not sure connects directly to mixed feelings.
c0003315,p001209,u0111,u0335,Curious0335,,2026-04-26 16:00:22,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about mixed feelings connects directly to social media.
